0.00311057,0.00128786,0.00316593,0.00303107,0.00312226,0.00309917
0.00196824,0.00315968,0.00208312,0.00204121,0.00218393,0.00197257
0.00182249,0.00340744,0.00177162,0.00206099,0.00192096,0.00181444
0.00335243,0.00292553,0.00332483,0.00329094,0.00346834,0.0033201
0.00218963,0.0014982,0.00185109,0.00172575,0.00190331,0.00220363
0.00744169,0.00538149,0.00704697,0.00741192,0.00740872,0.00744535
0.00437364,0.00299547,0.00443635,0.00429162,0.00437028,0.00444811
0.00170118,-0.00026973,0.00116003,-0.00469601,0.00169555,0.00171163
0.00283766,0.00292101,0.00297654,0.00284631,0.00282759,0.00282324
0.00542188,0.00368154,0.00536783,0.00551078,0.00547081,0.00558704
0.00452049,0.00306882,0.0044424,0.00483772,0.00456699,0.00453927
0.00663471,0.0047836,0.00634937,0.0065987,0.00663004,0.0066467
0.00221692,0.00266081,0.00195846,0.00231178,0.00221935,0.00222279
0.00688833,0.00499358,0.00659635,0.00688281,0.00684221,0.00686861
0.0012369,-0.0010097,0.00053708,0.00122065,0.0009528,0.00124404
0.00427656,0.00332138,0.00420536,0.00470716,0.00438874,0.00427113
0.00340772,0.00180037,0.00345701,0.0033845,0.00344822,0.00340929
0.00739101,0.0057941,0.00724022,0.0073261,0.00742044,0.00738789
0.00269484,0.00128466,0.00259051,0.00274175,0.00267732,0.00269934
0.00416882,0.00379177,0.00434105,0.0040922,0.00421298,0.00415694
0.00209729,0.0021322,0.00204845,0.00205064,0.00197401,0.00214394
0.00330967,0.00296927,0.00336934,0.00334989,0.00331182,0.0033209
0.00671217,0.00519383,0.0065233,0.00680826,0.0067122,0.00671223
0.00122508,-0.00050576,0.00053303,0.00119351,0.000951,0.00123042
0.00525924,0.00409355,0.0052096,0.00542677,0.00535118,0.00527911
0.00346893,0.00414683,0.00354396,0.00342907,0.00345424,0.00347332
0.00556821,0.00532393,0.00559073,0.00552413,0.00547437,0.00556739
0.0061436,0.00454655,0.00600424,0.00609491,0.00595389,0.00606342
0.00113437,0.00318423,0.00077614,0.0011559,-0.00099107,0.00113503
0.00401443,0.00361415,0.00409596,0.0041132,0.00415738,0.0040451
0.00673485,0.00534898,0.00655609,0.00686485,0.00675327,0.00673106
0.00460308,0.00381985,0.00436406,0.00445254,0.00453946,0.00456956
0.00533533,0.0036688,0.00522405,0.00541453,0.00527319,0.0054175
0.00479789,0.00386479,0.00483892,0.00477702,0.0049693,0.00480027
0.00350844,0.00393358,0.00344427,0.00344829,0.00344657,0.00352867
0.00339375,0.00274007,0.00334776,0.00334508,0.00341359,0.00338903
0.00156505,-0.00033195,0.00111949,0.00159592,0.00158146,0.00157841
0.0060653,0.00462959,0.00576043,0.00611731,0.00591748,0.00607133
0.00189079,0.00117272,0.00150865,0.00199071,0.00188307,0.00189917
0.0020724,0.00151396,0.00182859,0.00213422,0.00232778,0.00207283
0.00323637,0.00144313,0.00325675,0.00315315,0.00320264,0.00310846
0.00402561,0.003536,0.00407833,0.00398712,0.00399186,0.0040033
0.00674979,0.00469772,0.00649709,0.006546,0.00667448,0.00674234
0.00420586,0.00436061,0.00407871,0.0041467,0.00408839,0.00419836
0.00143678,-0.00061693,0.00098886,0.00137953,0.00129108,0.0013658
0.00279744,0.00120682,0.00288326,0.00284906,0.00288404,0.00279746
0.00400514,0.0037869,0.00386175,0.00392506,0.00392212,0.00399254
0.00319667,0.00215865,0.0031692,0.00316208,0.00317434,0.00320705
0.00124509,0.00249406,0.00089573,0.00121343,0.0011625,0.00123763
0.00621677,0.00425545,0.00622555,0.00607705,0.0055385,0.00618227
0.00659501,0.0053166,0.00622457,0.00621593,0.0066039,0.00657525
0.00467683,0.00408198,0.00485,0.00395097,0.0047698,0.00468967
0.00597381,0.00488108,0.0058348,0.00613306,0.00593586,0.00596245
0.00479659,0.0041721,0.00486069,0.00468429,0.00496179,0.00478733
0.00655498,0.00460459,0.00649708,0.00637014,0.00627227,0.00618879
0.00379441,0.00336305,0.00393728,0.0038068,0.00388513,0.00378969
0.0061989,0.00478119,0.00609462,0.00625872,0.00642813,0.00620653
0.00710633,0.00510598,0.00650125,0.00707104,0.00703697,0.00702554
0.00300765,0.00285228,0.0031374,0.00299761,0.00302487,0.00298476
0.00357063,0.00219483,0.00355625,0.00345157,0.00352037,0.00358722
0.00665934,0.00548393,0.0063942,0.00656803,0.00662939,0.0066566
0.00765865,0.00602295,0.00732123,0.00753606,0.00759078,0.00763813
0.00497138,0.00487418,0.00498677,0.00490234,0.00486674,0.0049831
0.00306847,0.00281823,0.0030798,0.00313909,0.00312627,0.00307346
0.00668436,0.00457469,0.00647909,0.00684682,0.00667786,0.00675249
0.00696832,0.00492397,0.0066128,0.0070347,0.00692304,0.00697405
0.00221607,0.002273,0.00190269,0.0021838,0.00223498,0.00224302
0.00511804,0.00408065,0.00522477,0.00525859,0.00516303,0.0051341
0.00356731,0.0027189,0.00344775,0.00347986,0.00353435,0.00356752
0.00172405,0.00157111,0.00128246,0.0018305,0.00168051,0.00171721
0.00147291,-0.00058096,0.00087816,0.00137902,0.00128618,0.00144104
0.00519283,0.00506346,0.00517069,0.00535054,0.00518347,0.00518665
0.00372827,0.00284189,0.00363649,0.0036982,0.00366243,0.00372213
0.00698749,0.00494188,0.00634773,0.00698824,0.00695144,0.00687029
0.0032816,0.00188229,0.00323964,0.00320913,0.00323873,0.00326853
0.00544267,0.00426408,0.00522599,0.00551172,0.00531249,0.00546994
0.00669073,0.00536092,0.00652581,0.00650472,0.00657637,0.006483
0.00382294,0.0033303,0.00378931,0.00387971,0.00382871,0.00382005
