1,-0.056145901,0.034071682,-0.135881297,-0.064244693,-0.032701657,0.050946554,-0.169480899
-0.056145901,1,0.039177919,0.00375543,-0.088171372,0.054170547,0.081719217,0.006207586
0.034071682,0.039177919,1,0.07228278,-0.06400416,0.219588163,0.980390569,-0.808194616
-0.135881297,0.00375543,0.07228278,1,-0.030497484,0.131013652,-0.060654786,-0.055902566
-0.064244693,-0.088171372,-0.06400416,-0.030497484,1,-0.077873725,-0.072900411,0.093622193
-0.032701657,0.054170547,0.219588163,0.131013652,-0.077873725,1,0.208045426,-0.180226113
0.050946554,0.081719217,0.980390569,-0.060654786,-0.072900411,0.208045426,1,-0.795468617
-0.169480899,0.006207586,-0.808194616,-0.055902566,0.093622193,-0.180226113,-0.795468617,1
